RM,VD,NP,VP
5967.379432755505,7533.881257596263,20,376.69406287981315
19929.472014974694,14410.486450659515,12,1200.873870888293
2965.462113314148,851.6992601023506,59,14.435580679700859
13480.791759882115,16917.73147514859,53,319.20248066318095
10194.077724798013,18210.779376633083,35,520.3079821895167
17909.606922460236,2966.8381027231712,14,211.91700733736937
5410.735234407958,11591.410253254366,37,313.28135819606393
3040.294248257621,9589.180003152582,46,208.46043485114308
19784.124082929025,13550.646996916874,41,330.50358529065545
5755.751626651956,13083.842474220055,56,233.640044182501
13511.067512241643,5005.527590745329,45,111.2339464610073
10667.878240827195,12751.585988249219,61,209.04239324998719
8206.49941013681,9205.136074849768,29,317.4184853396472
10514.77999086496,11076.220565786343,33,335.643047448071
10568.18781092789,3136.897595711485,4,784.2243989278712
10425.740323559034,4024.2181199574575,62,64.90674387028157
14147.884129402042,17181.764019005437,6,2863.627336500906
6224.819073816255,2648.856487914377,27,98.10579584868063
6168.126568619301,2949.9957343237675,38,77.63146669273073
5960.030019933459,4290.554112939999,36,119.18205869277774
16961.532806256866,2935.58828594875,54,54.36274603608796
18049.309708476172,15112.945202863295,23,657.0845740375346
11877.204168243115,6427.365310028098,50,128.54730620056196
8558.616802903765,12522.882975704419,50,250.45765951408836
9423.57024872563,14493.767405230654,16,905.8604628269159
7495.764985235338,18120.46021080079,44,411.8286411545634
2043.6713879296644,3742.9597909281592,16,233.93498693300995
12392.422184815976,12907.539143691021,17,759.267008452413
17167.989272204657,17333.577322133988,54,320.9921726321109
4994.409187227024,7595.498160558652,46,165.1195252295359
7690.587198517311,17172.385780096924,49,350.45685265503926
4360.9765742037325,2614.6050377583065,68,38.45007408468098
6912.906761019462,18335.37673413121,10,1833.537673413121
10877.207696356296,19378.904512453497,33,587.239530680409
17261.115913273825,2522.4672715573993,65,38.80718879319076
18531.140758897214,2831.940685143854,56,50.57036937756882
5463.040378562019,19593.33625157749,37,529.5496284210133
9271.833238477575,18418.1239963074,59,312.17159315775257
18063.39130070954,9497.368907164162,30,316.5789635721387
8475.793607512536,8610.683194493884,5,1722.1366388987767
9135.336377247742,19829.182854215767,20,991.4591427107883
8746.120506361505,12035.265116098191,19,633.4350061104311
11399.721321171257,2606.4950248151604,12,217.2079187345967
9897.488643066406,19241.568293728527,7,2748.795470532647
16794.20314302205,8715.910337902906,37,235.5651442676461
14652.270861783818,4161.407721350661,9,462.378635705629
9269.496315699133,2247.4969489938635,4,561.8742372484659
6518.636101228059,11974.247361382222,55,217.71358838876768
10183.58680575699,11650.479513615895,60,194.17465856026493
9508.46008429047,1005.6150539595893,38,26.46355405156814
6840.619261333607,6062.479003788981,39,155.44817958433285
7884.882864700165,17302.564947739473,62,279.0736281893463
19440.892553528873,9537.683615628723,38,250.9916740954927
8557.03688000191,7102.266106136854,54,131.52344640994176
11119.828463618906,3763.6148559808025,49,76.80846644858781
5653.1151022723925,17585.24304643318,12,1465.4369205360983
9947.606224067804,7144.845976915923,61,117.12862257239217
19957.21054464982,17361.798705411078,36,482.2721862614188
10787.908598440965,7670.344733061044,16,479.39654581631527
15050.404884852249,886.2725173051326,58,15.280560643191942
3162.5585269811268,16535.58290883677,12,1458.3147273028433
15209.863388159081,13698.27826219586,45,304.4061836043524
15869.779709588644,4299.910306953419,55,78.18018739915308
13451.32014342778,4199.598009030286,58,72.40686222466012
9046.576622924626,13019.64687048459,5,2603.929374096918
11579.868169414063,15323.49891273732,49,312.72446760688405
1370.2054038185772,19841.48316342659,66,300.6285327791908
3937.4100922979287,19281.18840182549,11,1760.7290202943884
17858.93570151806,19184.734313434295,47,408.18583645604883
8519.730788668492,11488.016358243229,51,225.25522271065154
14538.367439631702,19256.551250838675,37,520.447331103748
11327.21839882606,16771.34117807167,44,381.1668449561743
8133.3073767662445,286.4787068579632,42,6.8209215918562665
9118.085623789662,16376.035690172797,25,655.0414276069118
4659.078016111649,18213.53867214772,11,1655.77624292252
15897.67529250614,5942.855232814185,50,118.8571046562837
4154.780675970424,12082.389339518162,59,204.78625999183325
2260.8884079563945,1328.3206866038447,62,21.424527203287816
12385.881996342854,2580.587762737609,60,43.009796045626814
8229.357978064028,13101.298569034278,15,873.4199046022852
9047.085329407453,17380.670627666346,37,469.74785480179315
16413.155153970645,17962.69621687728,62,289.7209067238271
9947.693406004078,18392.101773906015,55,334.4018504346548
3752.421165235341,5583.839203620795,51,109.48704320825088
12726.401532916474,8937.96263842671,33,270.8473526795973
15383.014644974735,15942.749029922168,60,265.7124838320361
9721.218188264778,7972.133497377736,62,128.5827983448022
14074.207519175017,13923.211211190424,16,870.2007006994015
8131.101074914219,8163.20221479952,60,136.05337024665866
13328.143138890811,4967.8416510835405,25,198.71366604334162
19183.97892856458,519.5198661824795,65,7.9926133258843
10225.872850346948,1614.384589862508,57,28.322536664254525
2092.4180220068242,15393.686906147059,38,405.09702384597523
9464.861404688636,19232.448432443885,50,384.6489686488777
11517.740047481304,19919.83017427591,39,510.7648762634849
6371.014702486437,8085.264052444077,56,144.37971522221565
5677.340481614437,18533.89361261517,57,325.15602829149424
4408.992110409812,7586.886364193561,30,252.89621213978538
18442.072813336305,10691.67115204804,13,822.4362424652338
13553.643192813219,5648.17792961585,14,403.4412806868464
5396.661995960627,286.3189772332201,43,6.6585808658888395
19757.369551328404,16484.503094002095,49,336.41843048983867
14265.786598832874,5430.336535240036,9,603.3707261377817
5946.56819485357,9177.545744456867,30,305.9181914818956
1877.5350368898116,7011.690051720062,34,206.22617799176652
1435.6641784854528,15416.991245866211,17,906.88183799213
1847.44003201425,11589.12046566884,56,206.94857974408643
7531.031617564262,15631.610864390237,11,1421.0555331263852
7119.645320185955,1952.8748362988483,14,139.49105973563204
10423.443473047042,18404.133722509992,45,408.98074938911094
3433.6422775237133,11002.41349404354,46,239.18290204442476
5801.554329336831,9981.969203838558,31,321.99900657543736
18562.30951086254,2621.4957881793894,34,77.1028172993938
14850.488309920336,18363.442786768148,43,427.0568089946081
10038.262276865666,15132.537770643117,67,225.85877269616594
10565.829992344541,14872.163920805513,52,286.0031523231829
6170.956753901469,13046.44950875415,31,420.8532099598113
6429.241770463373,4432.988966545107,48,92.35393680302307
17657.097366379618,12849.289303496687,9,1427.698811499632
3840.433613010103,5600.532140140887,10,560.0532140140888
7621.404841923802,17127.08201700671,20,856.3541008503355
16689.725557672115,10405.587317410786,52,200.10744841174588
14255.428310602738,2097.026210490875,14,149.78758646363394
12729.383169010587,6555.6661473298045,63,104.0581928147588
6225.3280138535565,3270.3421958241643,48,68.1321290796701
18730.483110786587,17306.746356199434,35,494.4784673199838
3472.745893040998,277.3706648800711,66,4.202585831516229
19587.704674150962,18488.53515645365,42,440.2032180108012
10338.573441971035,4147.752370368862,41,101.16469196021615
12225.438016965521,15789.377792816596,35,451.12507979475987
13181.86418521778,7422.037348252293,46,161.34863800548462
11924.391309595747,1542.2823410794801,38,40.586377396828425
5943.193644228084,7443.599424017974,9,827.0666026686638
13145.2711820471,10001.740453912686,50,200.03480907825372
12616.684235873534,18358.532691849392,48,382.46943108019565
17787.807459114145,7117.054550875741,50,142.34109101751483
4880.985505080339,4320.4068261993425,33,130.92141897573765
2275.946424523469,6380.413166609012,19,335.8112192952111
18856.01338394595,8702.35484566933,37,235.19877961268458
13044.523200771639,1629.958374805271,53,30.753931600099452
19470.610557462936,17389.204895736617,59,294.73228636841725
16452.375364101877,7007.01328765437,44,159.25030199214478
1579.1906093021623,2147.4523595361893,25,85.89809438144758
12084.33392237537,2989.201028848758,27,110.71114921662067
16589.592040713374,16807.53044637021,4,4201.882611592552
5785.290943084874,15639.550840658892,18,868.8639355921607
5338.819017977463,5857.813533626714,13,450.6010410482088
1360.5353333782418,7174.348144518152,11,717.2596404074028
19825.848876528868,5420.362863739897,49,110.61965028040606
2565.1808588299873,12010.493422688827,41,292.9388639680202
9079.663462501201,10386.610490411602,44,236.0593293275364
18211.952864252897,15519.056289008047,49,316.715434469552
7295.90643834391,13258.193744649807,37,358.329560666211
10147.531800445138,5029.176343689781,67,75.06233348790718
16273.732263013126,16495.37135247235,60,274.92285587453915
10157.890339896632,6380.966188772111,53,120.39558846739833
18196.002911178326,1574.5153728005903,16,98.40721080003689
4298.854222510942,12850.551875421428,34,377.95740810063023
14428.053341084411,6302.605513512895,2,3151.3027567564477
4683.347084348321,4618.9150933309575,46,100.41119768110777
19947.17645040798,13337.76675566874,42,317.56587513497
4275.790767720873,5179.74855503184,19,272.6183450016758
4401.975967419973,7488.921443549838,52,144.0177200682661
5826.169368951334,15864.11712267939,52,305.0791754361421
12754.263367918373,14681.587838551122,45,326.2575075233583
6837.464743534767,13964.610211019524,58,240.76914156930215
19844.252823971212,11006.231802100066,57,193.09178600175557
19596.673115034362,2232.290799326182,54,41.33871850604041
17722.059093205575,10857.77710444123,59,184.03012041425814
4238.5254524005495,3128.3969291542426,17,184.02334877377896
12460.284217336359,13564.352445626359,30,452.1450815208786
15334.30174351141,15993.609780129573,62,257.961448066606
8876.597783536825,16571.23510504093,18,920.624172502274
7799.73438597337,17347.639636412114,35,495.64684675463184
19846.504140896282,3072.1149414213337,41,74.9296327175935
11185.662552487593,5988.800507639946,68,88.07059570058743
10867.06461531257,1227.1295129508333,34,36.09204449855392
9707.605712763681,19648.55739291795,18,1091.5865218287752
12325.631021092266,1506.4287918741984,47,32.05167642285529
11381.89636534074,1246.858420972673,5,249.3716841945346
6526.9215309647825,14746.547814265337,60,245.7757969044223
19799.37713141621,3153.5931742304015,9,350.3992415811557
14795.768587936998,12948.990780395452,20,647.4495390197726
13983.688752443624,7845.4836134892375,37,212.04009766187127
14704.53081622512,8541.622727371636,26,328.52395105275525
15487.505474343645,16167.705105486151,60,269.46175175810254
9297.550819711218,5614.267644977206,37,151.73696337776232
3199.1161712838675,11495.864964541524,19,605.0455244495539
19312.308943788656,6768.21663374256,58,116.69339023694069
12439.619261492617,15473.61176597905,59,262.26460620303476
5412.245815974531,19915.096142059698,35,569.0027469159913
8742.297900224175,13128.819516371968,37,354.8329599019451
4091.0774397362743,14153.606720761445,39,362.9129928400371
18895.96225216665,3425.887669108549,43,79.67180625833835
4272.945089641045,6811.614166164245,18,378.42300923134695
2326.987870527845,9462.023278786899,9,1051.335919865211
18288.452627207706,7150.285344611478,24,297.92855602547826
18094.336645329935,17747.384136404115,22,806.6992789274598
1529.3799417275543,11432.45538852612,12,1011.3072850424445
3753.9914482634044,4099.7393408391545,51,80.38704589880695
11392.93904331448,2334.0056079727947,66,35.36372133292113
18295.28654517536,15004.698259292656,23,652.3781851866372
19960.576364098575,3056.0629473840618,63,48.50893567276289
3503.635656930023,15702.121901652275,22,713.7328137114671
13465.153701465073,7732.699712090239,26,297.4115273880861
18108.31203955542,16541.71717746087,3,6012.500525623545
13965.133895472987,16439.0679668551,46,357.3710427577195
15312.288770136778,6219.410000143718,17,365.84764706727753
2335.140535538718,19601.170811768283,13,1632.1517288737894
4048.2122095623945,19764.86670346324,52,380.0935904512162
6714.456952003151,9891.783834449532,43,230.04148452208213
12104.654486838168,5739.171102166063,26,220.7373500833101
5624.319752062215,4490.632199358984,28,160.379721405678
5854.763179796579,8231.00060479817,25,329.2400241919268
17251.276695149674,13403.252831264643,35,382.9500808932755
17230.23526962442,16551.28273892201,64,258.6137927956564
11138.591592983914,19337.718393081683,47,411.44081687407834
3284.1401875121246,12248.38169349312,25,489.9352677397248
7327.3918751285755,9185.299081380126,50,183.7059816276025
7928.872146885905,2171.516683428642,41,52.96382154704005
16429.164677371915,18333.066711625346,62,295.694624381054
6555.166514545969,9402.743930388933,26,361.6439973226513
11044.131176645009,2331.369285525772,34,68.56968486840505
15960.732225616535,10201.430137343983,2,5100.7150686719915
12424.046555702944,8918.35807646625,62,143.84448510429434
13592.753282954782,16006.99785630556,59,271.30504841195864
10248.762776868189,9286.609832229147,44,211.05931436884427
13377.561754832084,16204.189069265403,30,540.1396356421801
16654.786693605776,934.0127734318561,29,32.20733701489159
6432.432481046453,5151.425712260451,20,257.57128561302255
10373.955162820332,10745.961445386109,32,335.8112951683159
3227.711338962028,17568.567297822625,32,549.017728056957
2373.924530654406,15451.344233454125,13,1216.751773627145
8515.714420356639,2891.482912014528,15,192.76552746763522
7182.420755096553,10542.527154498363,36,292.8479765138434
17959.75865390529,3898.0729410516624,14,278.43378150369017
19688.921432593885,6605.613762310493,47,140.5449736661807
9141.116901598227,14774.697002637618,5,2954.9394005275235
14646.178488825482,13036.260676120919,49,266.04613624736567
3033.014239523537,7076.684053600634,62,114.14006538065539
18885.963334003223,18500.559111594885,39,474.373310553715
18167.035030588482,18360.482098274286,45,408.01071329498416
3648.2380219426523,1716.1654758906916,15,114.4110317260461
19622.668020580655,7221.605123151576,65,111.10161727925501
5663.063943986919,1160.8046597670145,64,18.137572808859602
19053.72112776864,2502.11286639691,32,78.19102707490343
18990.752794068656,12337.495784587274,4,3084.3739461468185
18661.581734682106,15533.078219735607,18,862.9487899853116
15717.53955986274,6216.941897136304,54,115.12855365067229
12659.447691019748,4705.140509318137,41,114.75952461751555
1886.2835375484499,7243.102065953624,11,711.0961370457924
16872.342436584626,1280.4359790170797,11,116.40327081973452
8942.288256526523,6230.140108108988,17,366.478829888764
14411.199761000358,15830.695952454993,16,989.4184970284371
13903.482325655363,19818.27365311233,37,535.6290176516846
19552.839331747942,1765.1683910499873,16,110.32302444062421
9136.747439160656,10722.217861411147,32,335.06930816909835
8610.403780475548,1388.1029086553608,20,69.40514543276804
6066.590497674229,1092.7992087501214,57,19.171915942984587
18824.732478532893,13150.437349287136,19,692.1282815414282
6534.003447330943,18309.044056505863,60,305.1507342750977
5138.187894132181,12825.76062068636,41,312.82342977283804
16613.40778974112,13281.240485543467,29,457.97380984632645
13609.308080121073,2792.1669855048553,36,77.56019404180154
17313.35635472647,8033.159178140753,22,365.1435990063979
18889.86747022394,3805.1208067440357,2,1902.5604033720178
7155.495748708943,380.2974969213116,22,17.28624986005962
11984.735832603787,19688.868682805245,37,532.1315860217634
1947.9456191006143,16042.437876796059,25,641.6975150718423
14561.54702008019,231.9513233912147,44,5.2716209861639705
17054.436238598995,9337.882049502954,14,666.9915749644967
13856.392818432978,8586.940375060542,22,390.31547159366096
13177.144701755144,5218.5825508051585,28,186.37794824304137
9575.608505155287,2408.8288770882227,36,66.91191325245063
16236.247778776358,18435.712073445284,59,312.46969616008954
3420.538596097052,3646.967470429826,14,260.4976764592733
15145.411339639082,6974.920691464638,35,199.2834483275611
10639.209440686896,8020.394713850721,23,348.7128136456835
5159.861646417093,3202.692269606179,27,118.61823220763625
7023.044444976101,13193.72421048432,55,239.88589473607857
7065.767436925612,8488.52461547851,63,134.73848595997637
18963.811325283485,15878.041250535727,36,441.0567014037702
14319.449309114465,12479.09525353891,66,189.0772008111956
19591.846110732437,9712.022347644745,38,255.57953546433538
1679.0021719719784,16952.637743770487,46,368.5356031254454
16354.722272854806,3496.6529348312056,47,74.39687095385544
6858.019730573573,6680.199591106177,17,392.95291712389275
17500.541465320326,6861.034432121307,62,110.66184567937592
9198.54890381324,14130.353681804385,28,504.6554886358709
12424.333862356578,10909.676617337145,63,173.16947011646263
6849.642283289289,10092.097701758661,43,234.699946552527
10407.553968906905,8095.245494945093,47,172.2392658498956
8771.0915726116,10629.865098825721,4,2819.816533989537
10403.149275911728,3009.638979028703,41,73.40582875679763
3689.5365589716152,5924.203838625534,22,269.28199266479703
18777.338839951208,2368.9302294456347,45,52.64289398768077
14111.436226598666,7256.026590551931,11,659.6387809592665
16274.630372984791,11256.785947047452,4,2814.196486761863
8556.902891471971,10511.36648179219,53,198.32766946777718
8580.283825707438,7316.37692012879,43,170.1483004681114
16180.35253412641,6189.524720338727,17,364.0896894316898
9845.363481793649,14362.823298222505,21,683.943966582024
18506.656665079267,4010.5254950028616,69,58.123557898592196
10378.321375978483,4109.069074849207,21,195.66995594520034
15408.751823638453,2025.9629553490286,37,54.75575554997374
3192.538215745255,4782.441605213231,17,281.3200944243077
8640.644968529316,6181.861143091233,37,167.07732819165494
8213.815739692407,833.0803921224699,17,49.00472894838058
5021.1155398735045,15250.101378991341,31,491.938754161011
7748.01631834254,4123.7593506671155,14,294.5542393333654
14587.288953164949,10932.916238366633,14,780.9225884547595
5931.598215605174,19172.9142427998,43,445.88172657673954
14579.604396176639,16319.43386388198,41,398.0349722898044
18903.451071769487,1872.5022646931943,29,64.56904361011014
17410.054257609267,10259.621938067858,6,1709.9369896779763
18925.15475130078,13957.078687123425,46,303.41475406790056
18460.78912586027,17443.32549982151,37,471.44122972490567
9378.061441403108,14392.0990002899,7,2056.014142898557
8708.633634726935,12462.197378637085,23,541.834668636395
18852.823209148042,18726.84363101347,16,1170.427726938342
4741.879121843905,18758.777353996535,51,367.8191638038536
12039.335792024629,6222.010602057218,55,113.12746549194942
15636.750473145892,13903.209760507203,46,302.24369044580874
19596.881986287273,11079.314638641881,18,615.517479924549
17759.712052353687,911.0985277358423,55,16.565427777015312
18490.35145577386,5159.417628418256,11,469.03796621984145
18683.66213568333,4701.980739529998,14,335.8557671092855
10869.752671098262,17822.80083567381,33,540.0848738082973
3926.6260158979994,9348.039336399732,48,194.75081950832774
2691.8203454265195,5028.66557698488,55,91.43028321790692
8459.98010804616,15344.887153692393,15,1022.9924769128262
19517.49918867351,11593.885017519537,51,227.3310787748929
4344.0994467406235,3855.616821364483,29,132.95230418498215
8322.101611467227,9632.173745772445,30,321.07245819241484
10829.859713688384,4157.153718996193,46,90.37290693469984
8582.258021658148,14579.266338237783,41,355.5918619082386
3821.464661661769,11948.165068940983,62,192.71233982162877
18616.33948159847,15166.501365632097,16,947.9063353520061
5945.848130842297,17392.640367275024,13,1337.8954128673095
8329.621236963212,3919.0749630443615,8,489.8843703805452
14766.042591067888,14807.240182659996,59,250.97017258745757
5392.838463120082,6944.780334078314,54,128.6070432236725
13148.3291732725,13243.624377130742,54,245.25230328019893
9689.938099332297,6220.945258148449,18,345.6080698971361
18109.785577801944,19485.224720247363,66,295.2306775795055
7228.150780793814,16713.496651921316,40,417.8374162980329
1653.300035381982,19937.123699879183,33,604.1552636327025
14794.013643583632,4518.836107543482,68,66.45347216975709
18937.502862385463,513.3171016251146,44,11.66629776420715
1699.0859684695029,16057.367865568476,46,352.6658371341101
9788.490293457042,10777.727613668343,18,598.7626452037969
4025.170013623023,1535.3638366731109,17,90.31551980430064
19157.972150954352,15139.346329595697,33,458.768070593809
18654.329291544855,9510.643898015898,4,2377.6609745039746
5346.51130243113,13682.385969373967,25,547.2954387749587
13476.603534352202,2947.4361651130453,61,48.31862565759091
3524.3404373344993,13847.315634606324,22,629.4234379366511
11080.331154587311,8411.941806398398,23,365.7366002781912
6141.8785609480665,15834.401942293041,64,247.41253034832877
19471.71058140881,8769.481704577867,59,148.63528312843843
3521.40849220123,18361.36786557692,63,291.4502835805861
12649.291511921583,9202.521113498675,55,167.3185656999759
2730.847191687734,14788.252648164162,60,246.4708774694027
6641.743683250879,10245.626735562455,64,160.08791774316336
11535.972122675132,9891.953560999613,11,899.2685055454193
19153.07648846224,12245.284137077659,65,188.38898672427166
16546.898961220068,5101.148847197478,58,87.95084219305997
11839.040709917528,11518.754217545114,40,287.9688554386279
19064.98759825723,18918.671546958252,15,1261.2447697972168
7183.0057435447125,13796.056408172097,36,383.2237891158916
10480.536643258081,8420.103761340155,38,221.58167793000408
9304.443222295926,11892.576168035994,4,2973.1440420089984
9233.930058169339,19191.056371888302,37,518.6771992402244
8818.933286390882,15229.982093823755,25,609.1992837529502
16559.95112352086,5399.003479192626,28,192.82155282830809
15510.161642901421,12509.20915843281,38,329.1897146956003
17274.86303649172,2688.767611757118,36,74.68798921547551
3590.5514215005987,7059.7907614309415,36,196.10529892863727
17402.63573842984,19517.18426423862,59,330.79973329217995
15167.120650912408,17633.474292976334,11,1603.0431175433032
14045.894122993324,8133.05652455948,49,165.98074539917306
3712.9730414829432,18959.250599783045,22,861.7841181719566
17204.23024673837,6127.861248166255,42,145.90145828967275
15659.658431077329,13371.7842491763,54,247.62563424400557
8694.57215587411,6355.147107070527,57,111.49380889597417
8822.052844766642,9592.140060616548,60,159.8690010102758
3513.12168148861,11987.38909495201,47,255.05083180748957
8960.374536583202,4129.799405647054,45,91.7733201254901
3140.888118592017,9534.388865498495,22,433.3813120681134
18024.37385742498,4626.617016702347,39,118.63120555647045
9818.236534001673,19613.233868711835,8,2451.6542335889794
16858.355444007284,16745.12262949699,31,540.1652461128061
2360.8706174690333,17902.13171718432,19,992.1193337749022
14886.474765018278,4544.068612368409,19,239.1615059141268
16141.70527822596,16589.46484727525,34,487.92543668456614
11106.409399015256,5477.804329455861,38,144.15274551199636
2190.8746761577627,3712.520304895363,38,97.69790276040429
3044.9352982615947,8038.435407516882,8,1099.6332682419325
5783.81837956988,6364.983856031814,29,219.48220193213152
5586.647456502472,18955.679878964023,67,282.92059520841826
12109.523463232475,14407.848772934618,51,282.5068386849925
10329.707837550603,9000.147060161311,31,290.3273245213326
2630.23004102121,10924.995943762045,25,436.99983775048184
9562.924542703104,736.8781978352994,41,17.97263897159267
2086.5590340807803,16406.507716012835,66,248.5834502426187
13013.372421274376,18809.173324173225,67,280.73393021154067
11642.947990725508,10470.622738902492,55,190.37495888913622
2940.7137351491047,19322.072038663267,27,715.6322977282691
8884.63920866518,11211.667668304906,24,467.1528195127044
12144.563530872443,17504.14417014796,56,312.5740030383564
18484.52124684278,9469.78728940603,61,155.2424145804267
4039.612081890879,16568.980621790673,47,352.5315025912909
3996.6961558064568,18837.961814092745,24,805.3700785521129
3701.744321558462,4167.945940062471,4,1041.9864850156177
19379.74816517824,12069.51739372648,38,317.61887878227583
9105.187940661915,7000.881164280118,44,159.11093555182086
9572.3940650358,11560.10747239947,45,256.89127716443267
15960.353594482613,18235.188926492694,62,294.1159504273015
18468.953019396326,13855.12947290861,60,230.91882454847683
19170.65482675029,12845.368111741775,62,207.18335664099635
11778.71659582985,5360.97003739996,64,83.76515683437438
4953.185278498411,2239.068625254675,45,49.757080561215005
11881.6295252888,9933.349125562554,29,342.52928019181223
4700.446576030285,3581.7070617860168,9,397.9674513095574
15794.804141452201,2898.0503450784654,18,161.00279694880362
3279.709748192555,3224.979477802416,7,460.71135397177375
10689.68676025879,3153.142814075013,25,126.12571256300052
3958.7675781648227,10316.877788325502,48,214.93495392344798
6655.154967648349,3927.977112307719,34,115.52873859728585
6069.520126465081,16231.820905092802,15,1082.1213936728534
8355.82447659222,17998.65806668735,56,321.40460833370264
19588.932989744328,13650.098039199276,12,1137.508169933273
12476.669762970289,1128.0403372087758,39,28.92411121048143
15231.475318139734,3999.506871165125,37,108.09478030176014
3029.5435504765424,3228.791812899297,3,1076.263937633099
11246.927483992808,2736.596034341514,11,248.78145766741036
7027.030545864262,7369.27384433009,28,263.18835158321747
14460.638900691576,2721.6806861183286,68,40.02471597232836
17884.484217297784,17490.8455686794,44,397.51921746998636
2255.355684508971,1037.257304588043,43,24.12226289739635
12654.572899245904,2557.4229965503655,51,50.14554895196795
8311.06814451625,12791.787332621218,4,3197.9468331553044
14616.863595912955,19146.0532026391,47,407.3628340987043
17353.28555504806,1455.413958857712,5,291.0827917715424
14989.353490458248,15142.363594068252,57,265.6555016503202
12024.054157048397,4345.895783026101,16,271.6184864391313
17053.08173183688,3359.915691103496,54,62.220660946361036
2018.3636794063427,18166.707803033645,57,318.7141719830464
10941.435548581116,13349.367611254744,15,889.9578407503162
1761.2884026969136,15423.745186488866,57,270.59202081559414
16848.07011511852,13940.387173572768,39,357.44582496340433
16686.064035558484,406.5385815348586,46,8.837795250757797
17553.535712518657,18951.524087385344,42,451.2267639853653
8971.527817792597,16751.120054541672,13,1288.5476965032055
19341.107117506792,11347.166629535326,18,630.3981460852959
19662.995018835245,18485.585221467893,19,972.9255379719943
17816.19672265074,19962.37941611695,14,1425.8842440083536
19807.176348219517,4396.599745188644,18,244.25554139936912
13344.605642268585,8682.326631292519,20,434.11633156462597
14186.676204842788,4641.244761574387,26,178.50941390670718
13596.899773865525,14981.043950119449,46,325.6748684808576
14422.049374967326,11781.451039395533,25,471.2580415758213
16776.68059457014,10748.77516328055,27,398.10278382520556
17725.95699679468,363.8736623221731,69,5.273531338002509
2399.7902413491943,8464.085806728199,30,282.13619355760665
9701.775199487442,6731.652418465235,58,116.06297273215922
16088.066739975378,1422.9076788963512,40,35.57269197240878
6561.015217680253,1744.0254374112899,20,87.2012718705645
9078.781254198708,17200.783273046603,52,330.7842937124347
13682.468720129285,10025.650093012653,51,196.58137437279711
11277.715348659327,8829.375079373578,14,630.6696485266841
4781.630278014703,12347.684598579785,58,212.89111376861698
1767.0951178382297,19797.934001162248,32,618.6854375363203
13930.84656358588,17173.653617395183,6,2862.275602899197
15767.211812859889,19282.235838063913,37,521.1415091368625
12140.187122582118,876.820773773345,33,26.57032647798015
2211.764279189993,16994.104387101586,68,249.91329981031745
2926.571363810208,15252.64175166114,33,462.2012652018527
3782.765394973603,590.3997710947749,37,15.956750570129051
7650.3012791633555,2006.9305672539183,24,83.62210696891326
2873.331267199433,4433.492278532436,69,64.25351128307878
12434.818783523848,17042.10906198777,35,486.9174017710791
7509.629639125868,15858.75205409132,33,480.5682440633733
7631.061884677839,19754.039377068388,33,598.6072538505572
17518.23894044525,16453.562563817057,26,632.8293293775791
7817.357146941478,13231.241821338393,37,357.60113030644305
7338.7270451039785,13785.980765201919,69,199.79682268408578
16184.569970753806,493.23390747846037,27,18.267922499202236
12248.062574760666,15184.90990268794,62,244.9179016562571
10068.975146679692,3569.1500268322484,62,57.566935916649165
5588.959035430606,12335.840651043827,62,198.96517179102946
13814.271163581103,16672.600969941483,20,833.6300484970741
9597.902016927692,5504.126463090787,50,110.08252926181575
10435.264169270238,10516.90334705737,39,269.66418838608644
12527.662723708987,7735.5179043584585,28,276.26849658423066
7987.560952338978,3909.219771316852,64,61.081558926825814
5311.316999090334,6695.536123816342,11,608.685102165122
16011.755407377022,6047.290634288446,37,163.44028741320125
15284.817829089858,16380.010085835132,30,546.0003361945044
3118.478528175469,2849.683478357771,55,51.8124268792322
17388.7898096691,18695.811216566377,59,316.87815621298944
17963.36759818455,10078.4988095997,51,197.61762371764118
17076.35031851039,18635.13699884358,37,503.6523513200967
8985.272899459984,6871.8476329035175,45,152.70772517563373
7035.105415111302,10603.714990144717,67,158.26440283798087
6030.633942989578,16933.922329230314,59,287.0156326988189
13454.376281712166,5613.1168761413865,25,224.52467504565547
18844.49904173792,4769.371111615386,19,251.01953219028348
1339.67869605076,13781.734829876328,54,255.21731166437644
4175.1475463883135,6734.783721448336,63,106.90132891187835
18100.99281150326,3784.5953946173167,23,164.5476258529268
13629.887596038961,8094.370723151222,26,311.3219508904316
5643.433612797168,10197.218218290665,19,536.6956956995087
5537.198671560738,16829.338888460697,12,1402.4449073717249
11940.37836088468,10188.20912233078,41,248.49290542270194
7580.831570627465,16761.531530988268,12,1519.0440266387911
16985.692974908743,7107.405501650198,53,134.10199059717354
3100.2305879656205,6257.734624881879,18,347.65192360454887
15726.10715879989,6718.618328761887,50,134.37236657523775
5941.129010867469,10948.4722270532,54,202.74948568617037
8994.273946633297,4202.310670023959,64,65.66110421912435
1472.440570325842,12686.784958763565,60,211.44641597939275
3394.319275009451,13144.350376173348,43,305.6825668877523
6595.979298351151,329.2889304994062,19,17.330996342074013
8745.077551850842,18711.082677784285,44,425.25187904055196
11711.032257395935,17716.298649801698,54,328.07960462595736
5939.460157139262,15061.379344063433,69,218.28086005889034
18465.355319998067,14184.920100376872,15,945.6613400251248
6916.654557417924,15906.751459382509,68,233.92281557915453
1584.894292201504,9823.747967337149,37,265.50670181992297
17502.69978339129,16900.079459570603,23,734.7860634595914
3956.294451937856,11812.04336363252,13,931.7954975309391
9195.912548936225,5039.950856623951,66,76.36289176702957
